MSA Code,MSA Title,State FIPS Code,State Name,PUMA Code,PUMA Name,MSA 2010 Population,PUMA 2010 Population,Intersection 2010 Population,Percent MSA Population,Percent PUMA Population
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3707,Los Angeles County--LA (North Central/Arleta & Pacoima) & San Fernando Cities PUMA,"12,828,837","150,967","150,967",1.18,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3708,"Los Angeles County (North)--LA City (Northeast/Sunland, Sun Valley & Tujunga) PUMA","12,828,837","136,833","136,833",1.07,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3709,Los Angeles County (Central)--San Gabriel Valley Region (North) PUMA,"12,828,837","110,202","110,202",0.86,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3710,"Los Angeles County--Baldwin Park, Azusa, Duarte & Irwindale Cities PUMA","12,828,837","174,037","174,037",1.36,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3711,"Los Angeles County (East Central)--Glendora, Claremont, San Dimas & La Verne Cities PUMA","12,828,837","163,941","163,941",1.28,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3712,Los Angeles County (East Central)--Pomona City PUMA,"12,828,837","146,895","146,895",1.15,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3713,Los Angeles County (East Central)--Covina & Walnut Cities PUMA,"12,828,837","109,666","109,666",0.85,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3714,"Los Angeles County--Diamond Bar, La Habra Heights (East) Cities & Rowland Heights PUMA","12,828,837","109,128","109,128",0.85,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3715,Los Angeles County (East Central)--West Covina City PUMA,"12,828,837","120,111","120,111",0.94,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3716,Los Angeles County (East Central)--La Puente & Industry Cities PUMA,"12,828,837","110,351","110,351",0.86,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3717,"Los Angeles County (East Central)--Arcadia, San Gabriel & Temple City Cities PUMA","12,828,837","189,098","189,098",1.47,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3718,Los Angeles County (Central)--Pasadena City PUMA,"12,828,837","135,128","135,128",1.05,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3719,Los Angeles County (Central)--Glendale City PUMA,"12,828,837","190,790","190,790",1.49,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3720,Los Angeles County (Central)--Burbank City PUMA,"12,828,837","118,143","118,143",0.92,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3721,Los Angeles County (North)--LA City (Northeast/North Hollywood & Valley Village) PUMA,"12,828,837","133,453","133,453",1.04,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3722,Los Angeles County (Northwest)--LA City (North Central/Van Nuys & North Sherman Oaks) PUMA,"12,828,837","159,310","159,310",1.24,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3723,Los Angeles County (North)--LA City (North Central/Mission Hills & Panorama City) PUMA,"12,828,837","141,253","141,253",1.10,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3724,Los Angeles County (Northwest)--LA City (Northwest/Encino & Tarzana) PUMA,"12,828,837","167,320","167,320",1.30,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3725,"Los Angeles County--LA City (Northwest/Canoga Park, Winnetka & Woodland Hills) PUMA","12,828,837","168,469","168,469",1.31,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3726,"Los Angeles County--Calabasas, Agoura Hills, Malibu & Westlake Village Cities PUMA","12,828,837","101,503","101,503",0.79,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3727,Los Angeles County (Central)--LA City (Central/Pacific Palisades) PUMA,"12,828,837","151,268","151,268",1.18,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3728,Los Angeles County (Southwest)--Santa Monica City PUMA,"12,828,837","102,511","102,511",0.80,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3729,Los Angeles County (West Central)--LA City (West Central/Westwood & West Los Angeles) PUMA,"12,828,837","195,763","195,763",1.53,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3730,Los Angeles County (West Central)--LA City (Central/Hancock Park & Mid-Wilshire) PUMA,"12,828,837","164,376","164,376",1.28,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3731,Los Angeles County (Central)--West Hollywood & Beverly Hills Cities PUMA,"12,828,837","108,399","108,399",0.84,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3732,Los Angeles County (Central)--LA City (East Central/Hollywood) PUMA,"12,828,837","176,714","176,714",1.38,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3733,Los Angeles County (Central)--LA City (Central/Koreatown) PUMA,"12,828,837","112,679","112,679",0.88,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3734,"Los Angeles County--LA City (East Central/Silver Lake, Echo Park & Westlake) PUMA","12,828,837","195,576","195,576",1.52,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3735,"Los Angeles County--LA City (Mount Washington, Highland Park & Glassell Park) PUMA","12,828,837","193,764","193,764",1.51,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3736,Los Angeles County (Central)--Alhambra & South Pasadena Cities PUMA,"12,828,837","114,737","114,737",0.89,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3737,Los Angeles County (Central)--Monterey Park & Rosemead Cities PUMA,"12,828,837","128,448","128,448",1.00,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3738,Los Angeles County (Central)--El Monte & South El Monte Cities PUMA,"12,828,837","131,401","131,401",1.02,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3739,Los Angeles County (Southeast)--Whittier City & Hacienda Heights PUMA,"12,828,837","166,483","166,483",1.30,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3740,Los Angeles County (Central)--Pico Rivera & Montebello Cities PUMA,"12,828,837","128,628","128,628",1.00,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3741,"Los Angeles County (Central)--Bell Gardens, Bell, Maywood, Cudahy & Commerce Cities PUMA","12,828,837","143,492","143,492",1.12,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3742,"Los Angeles County (Central)--Huntington Park City, Florence-Graham & Walnut Park PUMA","12,828,837","131,781","131,781",1.03,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3743,Los Angeles County (Central)--East Los Angeles PUMA,"12,828,837","124,007","124,007",0.97,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3744,Los Angeles County (Central)--LA City (East Central/Central City & Boyle Heights) PUMA,"12,828,837","170,583","170,583",1.33,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3745,Los Angeles County (Central)--LA City (Southeast/East Vernon) PUMA,"12,828,837","122,254","122,254",0.95,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3746,Los Angeles County--LA City (Central/Univ. of Southern California & Exposition Park) PUMA,"12,828,837","109,831","109,831",0.86,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3747,Los Angeles County (Central)--LA City (Central/West Adams & Baldwin Hills) PUMA,"12,828,837","158,277","158,277",1.23,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3748,Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities PUMA,"12,828,837","177,765","177,765",1.39,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3749,Los Angeles County (Central)--Inglewood City PUMA,"12,828,837","113,695","113,695",0.89,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3750,Los Angeles County (South Central)--LA City (South Central/Westmont) PUMA,"12,828,837","172,913","172,913",1.35,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3751,Los Angeles County (South Central)--LA City (South Central/Watts) PUMA,"12,828,837","148,133","148,133",1.15,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3752,Los Angeles County (South)--South Gate & Lynwood Cities PUMA,"12,828,837","171,357","171,357",1.34,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3753,Los Angeles County (South)--Downey City PUMA,"12,828,837","110,238","110,238",0.86,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3754,Los Angeles County (Southeast)--La Mirada & Santa Fe Springs Cities PUMA,"12,828,837","136,000","136,000",1.06,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3755,Los Angeles County (Southeast)--Norwalk City PUMA,"12,828,837","121,204","121,204",0.94,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3756,Los Angeles County (Southeast)--Bellflower & Paramount Cities PUMA,"12,828,837","117,361","117,361",0.91,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3757,Los Angeles County (South Central)--Compton City & West Rancho Dominguez PUMA,"12,828,837","156,629","156,629",1.22,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3758,"Los Angeles County (South Central)--Gardena, Lawndale Cities & West Athens PUMA","12,828,837","153,930","153,930",1.20,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3759,Los Angeles County (South Central)--Hawthorne City PUMA,"12,828,837","112,990","112,990",0.88,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3760,"Los Angeles County--Redondo Beach, Manhattan Beach & Hermosa Beach Cities PUMA","12,828,837","138,043","138,043",1.08,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3761,Los Angeles County (South Central)--Torrance City PUMA,"12,828,837","125,349","125,349",0.98,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3762,Los Angeles County (South Central)--Carson City PUMA,"12,828,837","112,822","112,822",0.88,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3763,Los Angeles County (South Central)--Long Beach City (North) PUMA,"12,828,837","142,620","142,620",1.11,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3764,"Los Angeles County (South)--Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities PUMA","12,828,837","159,116","159,116",1.24,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3765,Los Angeles County (Southeast)--Long Beach City (East) PUMA,"12,828,837","130,093","130,093",1.01,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3766,Los Angeles County (South)--Long Beach City (Southwest & Port) PUMA,"12,828,837","102,211","102,211",0.80,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3767,Los Angeles County (South)--LA City (South/San Pedro) PUMA,"12,828,837","177,298","177,298",1.38,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3768,Los Angeles County (Southwest)--Palos Verdes Peninsula PUMA,"12,828,837","111,454","111,454",0.87,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,3769,Los Angeles County (Southeast)--Long Beach (Central) & Signal Hill Cities PUMA,"12,828,837","100,665","100,665",0.78,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5901,"Orange County (Southwest)--San Clemente, Laguna Niguel & San Juan Capistrano Cities PUMA","12,828,837","177,692","177,692",1.39,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5902,Orange County (South Central)--Mission Viejo & Rancho Santa Margarita (West) Cities PUMA,"12,828,837","105,909","105,909",0.83,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5903,"Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Hills Cities PUMA","12,828,837","198,777","198,777",1.55,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5904,Orange County (Central)--Irvine City (Central) PUMA,"12,828,837","200,200","200,200",1.56,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5905,"Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado PUMA","12,828,837","197,457","197,457",1.54,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5906,"Orange County (North)--Yorba Linda, La Habra & Brea Cities PUMA","12,828,837","177,007","177,007",1.38,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5907,Orange County (North Central)--Fullerton & Placentia Cities PUMA,"12,828,837","189,619","189,619",1.48,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5908,"Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities PUMA","12,828,837","177,943","177,943",1.39,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5909,Orange County (North Central)--Anaheim City (West) PUMA,"12,828,837","146,177","146,177",1.14,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5910,Orange County (North Central)--Anaheim City (East) PUMA,"12,828,837","190,565","190,565",1.49,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5911,Orange County (Central)--Orange & Villa Park Cities PUMA,"12,828,837","137,924","137,924",1.08,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5912,"Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities PUMA","12,828,837","166,905","166,905",1.30,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5913,Orange County (Northwest)--Garden Grove City (East) PUMA,"12,828,837","159,887","159,887",1.25,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5914,Orange County (Northwest)--Huntington Beach City PUMA,"12,828,837","190,243","190,243",1.48,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5915,Orange County (Southeast)--Rancho Santa Margarita City (East) & Ladera Ranch PUMA,"12,828,837","100,044","100,044",0.78,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5916,Orange County (Central)--Santa Ana City (West) PUMA,"12,828,837","151,620","151,620",1.18,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5917,Orange County (Central)--Santa Ana City (East) PUMA,"12,828,837","164,806","164,806",1.28,100.00
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5918,Orange County (Central)--Costa Mesa & Fountain Valley Cities PUMA,"12,828,837","177,457","177,457",1.38,100.00
16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,2601,DeKalb County PUMA,"9,461,105","105,160","105,160",1.11,100.00
16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,3005,Kane County (Southeast)--Aurora Township PUMA,"9,461,105","146,149","146,149",1.54,100.00
16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,3007,"Kane County (East)--St. Charles, Batavia (Central) & Geneva (Central) Townships PUMA","9,461,105","116,717","116,717",1.23,100.00
16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,3008,Kane County (Northeast)--Elgin (North & Central) & Dundee Townships PUMA,"9,461,105","138,542","138,542",1.46,100.00
16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,3009,Kane County (West) PUMA,"9,461,105","113,861","113,861",1.20,100.00
16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,3102,Will County (West Central)--Joliet & Troy Townships PUMA,"9,461,105","133,389","133,389",1.41,100.00
16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,3105,Will County (Northwest Central)--Plainfield & Lockport Townships PUMA,"9,461,105","140,328","140,328",1.48,100.00
16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,3106,Will County (Northwest)--DuPage & Wheatland Townships PUMA,"9,461,105","169,265","169,265",1.79,100.00
16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,3107,"Will County (Northeast)--Frankfort, Homer & New Lenox (North) Townships PUMA","9,461,105","123,191","123,191",1.30,100.00
16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,3108,Will County (South) PUMA,"9,461,105","111,387","111,387",1.18,100.00
16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,3202,DuPage County (Central)--Milton Township PUMA,"9,461,105","117,061","117,061",1.24,100.00
16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,3203,DuPage County (South Central)--Lisle Township PUMA,"9,461,105","116,268","116,268",1.23,100.00
16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,3204,DuPage County (Southeast)--Downers Grove Township PUMA,"9,461,105","146,795","146,795",1.55,100.00
16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,3205,DuPage County (East Central)--York Township PUMA,"9,461,105","123,449","123,449",1.30,100.00
16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,3207,Dupage County (Northeast)--Addison & Bloomingdale (North) Townships PUMA,"9,461,105","116,449","116,449",1.23,100.00
16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,3208,"DuPage County (Northwest)--Bloomingdale (South), Wayne & Winfield (North) Townships PUMA","9,461,105","177,668","177,668",1.88,100.00
16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,3209,DuPage County (Southwest)--Naperville & Winfield (South) Townships PUMA,"9,461,105","119,234","119,234",1.26,100.00
16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,3306,"Lake County (Northwest)--Avon, Lake Villa, Antioch & Grant Townships PUMA","9,461,105","159,552","159,552",1.69,100.00
16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,3307,"Lake County (Northeast)--Waukegan, Zion, Benton & Newport Townships PUMA","9,461,105","141,028","141,028",1.49,100.00
16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,3308,"Lake County (Southwest)--Ela, Freemont, Wauconda & Cuba Townships PUMA","9,461,105","113,547","113,547",1.20,100.00
16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,3309,"Lake County (East Central)--Warren, Libertyville (North & East) & Shields Townships PUMA","9,461,105","155,549","155,549",1.64,100.00
16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,3310,"Lake County--Vernon, Moraine, West Deerfield & Libertyville (Southeast) Townships PUMA","9,461,105","133,786","133,786",1.41,100.00
